2.53260731923515e-04,2.36186160013945e-02,3.31936835320657e-02,4.03394416430943e-02,1.97778792027993e-03,4.55458807769591e-02,0.00000000000000e+00,3.58999752413964e-03,1.00786131828260e-04,9.97108385681524e-05,1.69755759570414e-02,3.18519214507188e-02,0.00000000000000e+00,1.46348602370847e-04,1.86421814134669e-02,5.32759761747187e-02,3.35064499916234e-04,2.59117082533589e-03,0.00000000000000e+00,0.00000000000000e+00,2.05286117526302e-03,1.85683186067358e-02,2.11954217888936e-02,1.87478098352996e-02,2.62894999737105e-04,6.57142857142857e-02,4.01037165082109e-02,3.19738740791372e-02,0.00000000000000e+00,1.53355602793805e-02,8.65460267505901e-03,0.00000000000000e+00,1.97355437142293e-02,9.96859891342272e-05,7.19874804381847e-03,4.80595938964316e-04,0.00000000000000e+00,2.09638828756978e-02,1.51366503153469e-02,0.00000000000000e+00,2.81192595732655e-02,9.61711306848823e-03,1.98395947657239e-02,2.32720502676286e-04,0.00000000000000e+00,1.64401945982218e-02,0.00000000000000e+00,3.85653682992673e-04,0.00000000000000e+00,0.00000000000000e+00,3.42935528120713e-04,0.00000000000000e+00,2.36022765316371e-02,0.00000000000000e+00,0.00000000000000e+00,1.84088362413959e-02,0.00000000000000e+00,0.00000000000000e+00,1.32222662964432e-04,0.00000000000000e+00,8.07055050774987e-02,0.00000000000000e+00,1.24353607485841e-02,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,1.97429116181807e-02,0.00000000000000e+00,5.02411286259267e-02,1.93480546792850e-02,2.70917527316270e-02,1.04691227140207e-02,0.00000000000000e+00,8.63527880234324e-02,0.00000000000000e+00,2.20876380477378e-02,2.86865813181603e-02,0.00000000000000e+00,2.07141448017360e-02,4.33908045977012e-02,1.72219818260493e-02,7.76323068412318e-02,3.00077942322681e-01,2.31160425335183e-02,2.76174773289365e-02,1.43842364532020e-01,0.00000000000000e+00,0.00000000000000e+00,1.18397085610200e-02,1.93397147880445e-02,0.00000000000000e+00,5.03959683225342e-03,7.69477911646586e-02,2.12036838723495e-02,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,7.23013520352831e-03,1.76273576590869e-04,1.14997604216579e-02
1.45624920856021e-03,5.60397420254488e-02,1.42926200451176e-01,1.53732628213012e-02,1.21557888331051e-01,3.36905559276624e-01,1.68266012050881e-01,2.85961871750433e-02,9.77323120338641e-01,1.62129823511816e-01,1.14498527628616e-01,1.29286855209997e-01,4.56299055474258e-02,1.23079174593883e-01,2.82415136338342e-01,1.42289874255460e-01,1.94337409951416e-02,5.33589251439539e-02,4.99449136981271e-02,1.90975658024936e-02,6.88563852536139e-02,1.97336406710206e-01,2.13013988978381e-02,1.65226024997080e-01,1.19091434880909e-01,6.61538461538462e-02,2.74070872947277e-01,2.75233538391433e-01,3.50442477876106e-02,8.03218949286365e-02,1.46865984788880e-02,1.36332651670075e-04,5.32859680284192e-02,9.17111100034890e-03,6.05633802816901e-02,9.58788898233810e-02,0.00000000000000e+00,7.54244046940868e-02,1.92992291520673e-01,1.16235948545602e-01,1.01879327398615e-01,1.09742944454431e-01,1.16926973406501e-01,0.00000000000000e+00,2.13949507916132e-04,8.27042442543197e-02,9.36722127603826e-02,2.41419205553413e-01,1.18444209785287e-01,8.76052948255114e-01,4.01234567901235e-01,2.22480343102216e-02,7.08068295949113e-02,2.36508681370249e-01,1.00956610864366e-01,1.22778933888266e-01,1.60076836881703e-04,7.74117299453390e-02,3.95345762263652e-02,2.10023249806252e-01,5.39016568679850e-01,7.36040609137056e-03,1.94533366165969e-02,0.00000000000000e+00,6.29159104658197e-02,4.48423856741157e-02,3.91783012485393e-01,1.17680286198456e-01,1.18980781688620e-01,1.01366982124080e-01,1.27825175871875e-01,1.13040021203287e-01,1.95364238410596e-01,1.03927099153829e-01,1.89556509298999e-02,3.54470965443534e-02,9.80322427690849e-02,2.94215486970985e-01,1.80706253698954e-01,1.29501915708812e-01,1.25659887494591e-01,2.10215747741103e-01,1.53546375681995e-01,4.39204808136847e-02,4.53421269579555e-02,1.43349753694581e-01,0.00000000000000e+00,1.88750471876180e-04,9.29872495446266e-02,5.76284430552842e-02,0.00000000000000e+00,2.86897048236141e-01,2.69558232931727e-01,2.39880059970015e-02,4.02752625860196e-02,3.39570339570340e-02,2.14838155256374e-02,1.61738124502928e-01,7.20958928256654e-02,0.00000000000000e+00
7.40787640876282e-03,8.52274708035559e-01,5.33032549145988e-01,5.28840241052761e-03,1.69785486079416e-01,4.33132395624023e-01,1.00089265788886e-01,0.00000000000000e+00,1.41100584559565e-03,3.48289959118556e-01,4.14429239563485e-01,2.84412289767923e-01,6.23919116668884e-02,2.76159812673789e-01,6.93192357633092e-01,3.78888153540702e-01,8.61115764784721e-02,8.87715930902111e-02,1.57730444362835e-01,1.28636453591926e-03,7.17218373107519e-01,3.83275707516968e-01,2.63671047053836e-01,3.99018806214227e-01,2.79247068720753e-01,2.88791208791209e-01,3.95159896283492e-01,2.99612668033721e-01,1.67079646017699e-01,1.74612815062253e-01,2.59638080251770e-01,1.73142467620995e-02,3.92737319913164e-02,0.00000000000000e+00,9.32237871674491e-01,2.79586687492491e-01,3.73134328358209e-02,1.61672553264213e-01,5.49404344779257e-01,2.84042183335265e-01,1.22226932315953e-01,2.60470968901672e-01,3.53524693963698e-01,4.91040260646963e-02,5.77663671373556e-03,1.83694011071968e-01,1.20660290842395e-01,2.66293868106440e-01,1.46779303062302e-01,1.21540312876053e-01,5.95507544581619e-01,9.98034310221587e-02,2.92936056243723e-03,2.02252463632098e-01,4.70447557225828e-01,1.80566672002561e-01,4.64222826956939e-03,8.99689762150982e-01,9.25558640751025e-03,2.19064841126324e-01,3.78407268840192e-01,7.61421319796954e-04,4.30928342772716e-03,0.00000000000000e+00,5.12704174228675e-01,2.25691875092497e-01,4.54517498001107e-01,6.49971756731312e-01,2.73303102281725e-01,6.20399579390116e-02,3.02798982188295e-01,2.79353299761463e-01,1.68874172185430e-01,3.58646127142547e-01,8.05793991416309e-01,7.14285714285714e-02,4.19630156472262e-02,5.19682128996489e-01,5.91832708621030e-04,3.75478927203065e-01,2.48204240588490e-01,3.75991148810621e-01,7.71628994544037e-02,1.43550624133148e-01,1.50590821654301e-01,5.54679802955665e-01,4.13329888917592e-03,4.60551151377878e-02,3.02276867030965e-01,1.91932017972260e-01,3.34448160535117e-01,6.53887688984881e-01,3.71084337349398e-01,2.47162133219105e-01,1.96305686345527e-01,0.00000000000000e+00,9.42518858015850e-01,7.01323114742246e-03,9.64216463952054e-02,2.63536176329660e-02
9.86830441939977e-01,9.23827784556388e-03,2.77473412826297e-01,8.94846882302300e-01,3.57827476038339e-01,1.82406787229292e-01,3.20352599866101e-01,9.61252785342907e-01,0.00000000000000e+00,3.30840562369130e-01,4.00225186211675e-01,2.93244385981396e-01,1.87441798589863e-01,4.14898287721352e-01,0.00000000000000e+00,1.47253474520185e-01,8.78036522030491e-01,5.66506717850288e-01,6.78387807565185e-01,9.89511181476351e-05,6.74878111367719e-02,3.13100268920476e-01,6.35862653666808e-04,2.33909590001168e-01,3.68841684631158e-01,2.15824175824176e-01,2.12013828867761e-01,1.85007974481659e-01,7.87787610619469e-01,3.44822350440328e-01,8.56718244601801e-03,1.36332651670075e-04,6.11801855141109e-03,0.00000000000000e+00,0.00000000000000e+00,3.16592574792743e-01,8.27340569877883e-01,4.38874330636892e-01,1.93272599859846e-01,9.54919457642832e-02,5.82167585134944e-02,3.20690275031458e-01,3.33051920641621e-01,9.49499650919246e-01,1.05905006418485e-01,2.87032377117933e-01,3.63684003668282e-01,3.72927111453914e-01,2.70855332629356e-01,0.00000000000000e+00,5.14403292181070e-04,8.73034310221587e-01,9.01406093069970e-01,3.58204285937744e-01,8.79740348479672e-02,2.78533696174164e-01,6.40307347526813e-04,1.44777662874871e-02,4.36334787782626e-03,1.29940583828468e-01,5.34473543559594e-04,9.87817258883249e-01,9.25141590741197e-01,0.00000000000000e+00,1.53962492437992e-01,2.27911795175374e-01,3.66566209483978e-02,1.08265863302580e-01,2.82876268624487e-01,2.29232386961094e-01,2.46220625654842e-01,2.35356480254439e-01,5.17065715741212e-01,3.49967454979388e-01,1.70243204577969e-01,3.00498753117207e-01,1.44855381697487e-01,1.81112548512290e-02,5.05622410731900e-01,2.00957854406130e-01,2.24318476849849e-01,1.31661442006270e-01,2.36944660950896e-01,1.56726768377254e-01,6.79582302830448e-01,6.30541871921182e-02,9.92508395763369e-01,3.22385805964515e-01,3.85610200364299e-01,2.74858370775542e-01,6.65551839464883e-01,5.41756659467243e-02,1.40883534136546e-01,0.00000000000000e+00,3.20680912712785e-01,3.36105336105336e-02,0.00000000000000e+00,4.50075916419637e-01,4.61836770668077e-02,9.61986903050631e-01
4.05217171077624e-03,5.88286560920342e-02,1.33741540444731e-02,4.41520108227770e-02,3.48851361630914e-01,2.00937709310114e-03,4.11292122294131e-01,6.56102995791037e-03,2.11650876839347e-02,1.58639944161930e-01,5.38714706391824e-02,2.61204547589965e-01,7.04536384195823e-01,1.85716376408605e-01,5.75032461509924e-03,2.78292521508934e-01,1.60830959959792e-02,2.88771593090211e-01,1.13936834373852e-01,9.79517118543440e-01,1.44384569326833e-01,8.77192982456140e-02,6.93196269605765e-01,1.83097768952225e-01,2.32556916767443e-01,3.63516483516484e-01,7.86516853932584e-02,2.08171945014050e-01,1.00884955752212e-02,3.84907379289402e-01,7.08453536148265e-01,9.82413087934560e-01,8.81586737714624e-01,9.90729203010517e-01,0.00000000000000e+00,3.07461251952421e-01,1.35345997286296e-01,3.03064828529110e-01,4.91941135248774e-02,5.04229922354850e-01,6.89557722198672e-01,2.99478698543951e-01,1.76656817222457e-01,1.16360251338143e-03,8.88104407359863e-01,4.30129172957557e-01,4.21983492728940e-01,1.18974161203239e-01,4.63921154523055e-01,2.40673886883273e-03,2.40054869684499e-03,4.91422444603288e-03,1.25544024104453e-03,2.03034569059909e-01,3.40621797061838e-01,3.99711861693613e-01,9.94557387546022e-01,8.42074161619146e-03,9.46714266825334e-01,4.40971325238956e-01,1.33618385889898e-03,4.06091370558376e-03,3.86604284658951e-02,1.00000000000000e+00,2.70417422867514e-01,5.01553944058014e-01,9.72999569469217e-02,1.24082093767652e-01,2.74598718779241e-01,5.88012618296530e-01,2.96063463553360e-01,3.61781076066790e-01,1.18695873662761e-01,1.01106530700803e-01,5.00715307582260e-03,5.70537940862130e-01,6.86462778568042e-01,1.67991129181297e-01,2.92365358058789e-01,2.50670498084291e-01,3.84595413241021e-01,2.04499354600774e-01,2.32268121590023e-01,6.32686084142395e-01,9.68672712283594e-02,9.50738916256158e-02,3.35830534745544e-03,6.31370328425821e-01,2.07285974499089e-01,4.56241453408869e-01,0.00000000000000e+00,0.00000000000000e+00,1.41526104417671e-01,7.07646176911544e-01,4.42738138355668e-01,9.32432432432432e-01,3.59973264585124e-02,3.73942592726484e-01,7.85122510135731e-01,1.59718894745248e-04
7.81562618715968e-01,8.04776015339027e-01,8.04543989687399e-01,5.43598573361210e-01,8.33105127034840e-01,8.14914043313240e-01,1.31667038607454e-02,6.89589007179995e-01,9.53336020963515e-01,6.93488882241500e-01,9.06028061666378e-01,6.16273607065677e-01,1.65890647864840e-01,6.70715644665593e-01,7.46892969764422e-01,7.95003309066843e-01,2.34545149941364e-02,7.41938579654511e-01,3.68619170033052e-01,4.91292301603008e-01,8.08998374818236e-01,8.96657702650788e-01,6.80690970750318e-01,6.57691858427754e-01,8.41894947158105e-01,2.81098901098901e-01,7.04407951598963e-01,8.51750588592694e-01,7.76637168141593e-01,8.91436380200425e-01,8.49899466736603e-01,1.34696659850034e-01,4.90822972172883e-01,6.99496585754872e-01,7.87480438184664e-01,5.93535984620930e-01,3.35820895522388e-02,9.24575595305913e-01,8.72740014015417e-01,7.28126086452660e-01,4.64038434364844e-01,7.93456767930973e-01,8.44238075137189e-04,6.99557831044915e-01,6.82498930252460e-02,0.00000000000000e+00,2.82588759334469e-01,0.00000000000000e+00,7.43752199929602e-01,4.86161251504212e-01,7.97153635116598e-01,6.53949249463903e-01,7.39035821894878e-01,8.54841232598154e-01,3.08848650495388e-01,7.51560749159597e-01,9.99039538978710e-01,7.03205791106515e-01,2.84410948036493e-01,1.96590028416430e-01,7.75788348476750e-01,2.11167512690355e-01,8.33784782073381e-01,0.00000000000000e+00,0.00000000000000e+00,3.94553796063342e-01,7.88117350390553e-01,7.84598004142346e-01,6.85669041963579e-01,3.28075709779180e-01,8.25026193683580e-01,1.07474158494567e-01,7.03515028018339e-01,5.20503362985463e-01,7.34799713876967e-01,6.48913430708942e-01,4.64556661925083e-01,7.64553686934023e-01,8.80647070428092e-01,7.27394636015326e-01,5.97230636088273e-01,5.28858565369722e-01,7.02260327357755e-01,0.00000000000000e+00,6.84528716680407e-01,7.57142857142857e-01,5.20020666494446e-01,6.51189127972820e-02,8.60473588342441e-01,7.97128345379957e-01,1.00000000000000e+00,8.45032397408207e-01,7.66586345381526e-01,9.74512743628186e-01,3.34299166968490e-01,8.98821898821899e-01,8.59639071899169e-01,6.98575663364905e-01,2.54891591750397e-01,8.65995847308737e-01
6.43282259085729e-02,6.12689559002963e-02,2.52980986142443e-02,6.65354814905916e-02,1.59744408945687e-02,2.25496762670239e-02,1.37246150412854e-01,4.45654865065610e-02,1.13888328965934e-02,6.05244790108685e-02,3.45574224839771e-02,7.36634407591844e-02,1.14407343355062e-01,5.53197716961803e-02,3.78408458542014e-02,5.02978160158835e-02,2.93181437426705e-02,8.19577735124760e-02,1.72420124862284e-01,8.36136948347516e-02,4.21691899751946e-02,0.00000000000000e+00,5.64857990674014e-02,8.09484873262469e-02,3.54908249645092e-02,5.69670329670330e-01,1.32757130509940e-01,3.64547732968786e-02,5.55752212389381e-02,1.82204676586699e-03,5.78721916251421e-02,4.39263803680982e-01,2.76297611999211e-01,4.51079100832378e-02,1.17214397496088e-01,4.80595938964316e-02,9.73541383989145e-02,1.13934146063575e-02,6.81149264190610e-02,4.26468883995828e-02,1.33389854458104e-01,5.35682185870933e-02,8.21021528070916e-02,6.93507097975332e-02,1.35643988018828e-01,1.50981378963261e-03,3.19402593999738e-01,0.00000000000000e+00,3.27349524815206e-02,0.00000000000000e+00,5.09259259259259e-02,5.13759828448892e-02,7.83394710411784e-02,3.03456905990928e-02,3.58814485821660e-01,6.00288138306387e-02,0.00000000000000e+00,5.77633328408923e-02,9.99603332011107e-02,5.76078532678894e-01,2.59219668626403e-02,1.34010152284264e-01,4.53090371829599e-02,1.00000000000000e+00,3.02480338777979e-04,8.02131123279562e-02,6.15659019619903e-02,1.88288457917530e-02,8.26315410638451e-02,1.64248159831756e-01,3.42763059422242e-02,5.77789557381394e-02,5.29801324503311e-02,3.39986981991755e-01,1.18562231759657e-01,8.76380477377984e-02,1.18183973447131e-01,3.12326741822214e-02,7.89110278161373e-02,5.35440613026820e-02,1.81912591951536e-01,1.50101419878296e-01,0.00000000000000e+00,1.41007859454461e-02,9.04094531464688e-02,9.70443349753695e-02,1.49832084732627e-01,3.75613439033598e-02,5.72859744990893e-02,5.62609884743114e-02,0.00000000000000e+00,0.00000000000000e+00,5.39759036144578e-02,0.00000000000000e+00,2.31872509960159e-01,0.00000000000000e+00,5.25159935071135e-02,4.82973031595691e-02,5.38427639696809e-01,4.91934195815365e-02
3.76092186906420e-02,2.57974551159142e-02,1.77247824685788e-02,8.21547165170336e-02,1.52137532329226e-04,6.72025005581603e-02,7.99263557241687e-01,3.16291161178510e-02,1.00786131828260e-04,1.27729584205803e-01,1.12593105837519e-03,9.86563938739077e-03,3.75947851536517e-01,7.20035123664569e-02,2.81023928770173e-02,1.65453342157512e-04,1.62506282459373e-02,4.57773512476008e-02,1.41479985310319e-01,7.73797743914506e-02,5.56838593790095e-02,2.18978102189781e-02,7.05807545570157e-02,4.99941595607990e-02,5.18428939481571e-02,1.08131868131868e-01,2.49783923941227e-02,1.76198070934913e-02,3.53982300884956e-04,0.00000000000000e+00,3.24329049742110e-02,4.06271301976823e-02,6.15748963883955e-02,4.02232966156607e-02,4.69483568075117e-02,4.68581040490208e-02,7.08616010854817e-01,2.39261706733508e-03,1.52768044849334e-02,1.60041719782130e-01,3.50430973576374e-02,0.00000000000000e+00,2.87040945546644e-02,6.81871072841517e-02,2.90329482242191e-01,9.98154672034893e-01,1.80531900956374e-01,2.31392209795604e-03,1.65434706089405e-02,0.00000000000000e+00,1.71467764060357e-02,7.89849892780558e-02,7.72514228322732e-02,1.53292663851087e-02,2.02084045097369e-01,5.60268929085961e-02,0.00000000000000e+00,7.75594622543950e-02,1.03133677112257e-01,1.47248772926892e-01,2.61892036344201e-02,3.80964467005076e-01,3.59517360256095e-02,0.00000000000000e+00,9.98185117967332e-01,4.38064229687731e-02,1.87588412571499e-02,1.88288457917530e-02,4.18196213920679e-02,4.20189274447950e-01,3.89163298907349e-03,2.22634508348794e-02,0.00000000000000e+00,0.00000000000000e+00,1.77038626609442e-02,5.98503740648379e-02,1.54220009483167e-01,1.84808722971724e-04,1.57822055632275e-03,2.26053639846743e-02,5.63392470791865e-02,3.63267564078923e-02,7.63834762275916e-02,1.71058714748035e-02,2.89914811761473e-02,9.85221674876847e-04,2.58331180573495e-02,2.49150622876557e-02,2.74134790528233e-02,4.86423129517484e-02,0.00000000000000e+00,2.57379409647228e-02,3.19678714859438e-02,0.00000000000000e+00,2.38029699384281e-01,0.00000000000000e+00,4.86011649002196e-02,6.02270262453908e-02,4.23056583818086e-03,3.54575946334451e-02
4.12181841205521e-02,3.43385044448318e-02,3.30325491459878e-02,5.76804821055221e-02,4.44241594401339e-02,0.00000000000000e+00,1.23856282079893e-02,1.08009408269374e-01,1.95525095746825e-02,2.89161431847642e-02,2.53767538541486e-02,1.26468101099314e-01,1.65491552481043e-01,6.67349626811064e-02,5.47208310146541e-02,4.93050959629385e-02,3.35064499916234e-02,6.35316698656430e-02,3.96621373485127e-02,7.02552938848209e-02,2.52330852792747e-02,3.84172109104879e-02,8.52055955913523e-02,6.03901413386287e-02,1.53004889846995e-02,0.00000000000000e+00,3.03370786516854e-02,5.14923672818410e-02,2.03539823008850e-02,1.56392347403583e-02,1.05778477139610e-02,1.33605998636673e-02,3.98657983027432e-02,7.92005183671435e-02,1.56494522691706e-04,1.18226600985222e-01,1.02442333785617e-01,8.65899510083172e-03,8.40925017519271e-04,1.15888283694518e-02,2.12095520700862e-01,1.15944634190185e-02,4.64330941325454e-03,2.42029322783337e-02,2.20367993153616e-02,3.35514175473914e-04,8.20123149482510e-02,1.92826841496336e-02,6.91657866948258e-02,2.40673886883273e-01,3.49794238683128e-02,1.15528949249464e-01,1.78272514228323e-02,2.81557954012201e-03,5.80799453365220e-02,3.13750600288138e-02,3.20153673763406e-04,1.84665386319988e-02,9.87703292344308e-02,7.74993541720486e-04,3.68786745056120e-02,2.56345177664975e-02,1.51440531888697e-02,0.00000000000000e+00,6.04960677555959e-04,7.29613733905579e-02,4.73583861246079e-03,7.17379024665788e-02,6.37011444612395e-02,2.46056782334385e-02,4.44544229905703e-02,2.90219984097535e-02,7.10646968925115e-02,4.33933608157952e-02,0.00000000000000e+00,5.86034912718204e-02,7.19535324798483e-02,3.67769358713731e-02,3.86664036299073e-02,6.81034482758621e-02,1.70488965815664e-02,4.14899502120597e-02,0.00000000000000e+00,8.51826167360148e-01,5.48227535037098e-02,4.82758620689655e-02,1.01524153965384e-01,2.85013212533031e-02,8.83424408014572e-03,9.66985739402227e-03,0.00000000000000e+00,1.70986321094312e-02,1.47791164658635e-02,4.28357249946455e-03,4.97645780514306e-02,0.00000000000000e+00,0.00000000000000e+00,4.85142072156749e-02,1.23391503613608e-02,6.38875578980993e-04
1.51956439154109e-03,4.37510894195573e-02,1.16822429906542e-01,1.03308326159144e-01,7.57644910999544e-02,7.25608394730967e-02,1.09350591385851e-02,8.27556325823224e-02,2.82201169119129e-03,8.84435138099511e-02,2.41642127143600e-02,6.56769707789157e-02,5.25475588665691e-02,1.06980828333089e-01,7.44759784826563e-02,2.10125744540040e-02,7.80365220304909e-01,4.70249520153551e-02,2.02901211898641e-02,1.42687512368890e-01,9.58001881789411e-03,1.66474580612114e-02,2.50105977108944e-02,7.87291204298563e-02,9.09616699090383e-03,2.00000000000000e-02,5.87726879861711e-02,2.59740259740260e-02,7.62831858407080e-02,5.39022168235651e-02,1.61727423725850e-02,2.72665303340150e-02,7.18373791197948e-02,4.00239246373922e-02,1.62754303599374e-02,1.16544515198847e-01,5.80054274084125e-02,1.99384755611257e-02,4.24667133847232e-02,1.14729400857573e-02,3.27822523668221e-02,8.75426927916592e-02,6.36766568172225e-01,1.14963928322085e-01,2.25074882327771e-01,0.00000000000000e+00,2.08306039565046e-02,9.78017740069418e-01,5.22703273495248e-02,1.52827918170878e-01,8.28189300411523e-02,6.25446747676912e-02,2.48577167726816e-02,5.09932738933208e-02,4.19371370003416e-02,5.53865855610693e-02,3.20153673763406e-04,1.05333136356921e-01,3.30821102737009e-01,2.73831051407905e-02,1.08765366114377e-01,2.11421319796954e-01,1.53902979561684e-02,0.00000000000000e+00,9.07441016333938e-04,1.52434512357555e-02,8.79512885171290e-03,7.53153831670119e-04,3.52695602101778e-02,2.10304942166141e-02,4.55021703337824e-02,5.91836734693878e-01,9.75547631176770e-02,9.17769581254068e-02,6.08011444921316e-02,3.49127182044888e-02,1.08819345661451e-01,9.99815191277028e-02,1.97277569540343e-04,7.38505747126437e-02,6.01471224578105e-02,9.51502858196570e-02,1.52766952455183e-01,2.47341655108645e-02,1.07859302006046e-01,0.00000000000000e+00,1.51382071816068e-01,6.71574178935447e-01,3.70673952641166e-02,3.95585075210002e-02,0.00000000000000e+00,7.66738660907127e-02,8.99598393574297e-02,2.12036838723495e-02,4.31003259688519e-02,0.00000000000000e+00,2.97908908622171e-02,7.26628587954595e-02,9.04283447911158e-02,1.59718894745248e-02
